Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG_P,Three_P,Three_PA,Three_P_P,Two_P,Two_PA,Two_P_P,eFG_P,FT,FTA,FT_P,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp_Dbl,Awards,player_id,player_full_name,first_name,last_name,is_active,team_id,team_full_name,abbreviation,nickname,city,state,year_founded
386.0,Alex Len,31.0,SAC,C,18.0,2.0,129.0,12.0,22.0,0.545,0.0,4.0,0.0,12.0,18.0,0.667,0.545,2.0,4.0,0.5,8.0,25.0,33.0,15.0,3.0,11.0,6.0,15.0,26.0,0.0,,203458.0,Alex Len,Alex,Len,1.0,1610612758.0,Sacramento Kings,SAC,Kings,Sacramento,California,1948.0
387.0,Tristan Thompson,33.0,CLE,PF,8.0,0.0,58.0,13.0,19.0,0.684,0.0,1.0,0.0,13.0,18.0,0.722,0.684,0.0,6.0,0.0,3.0,14.0,17.0,4.0,0.0,2.0,4.0,6.0,26.0,0.0,,202684.0,Tristan Thompson,Tristan,Thompson,0.0,1610612739.0,Cleveland Cavaliers,CLE,Cavaliers,Cleveland,Ohio,1970.0
388.0,Patrick Baldwin Jr.,22.0,WAS,SF,11.0,0.0,56.0,9.0,19.0,0.474,5.0,11.0,0.455,4.0,8.0,0.5,0.605,2.0,4.0,0.5,3.0,9.0,12.0,1.0,2.0,2.0,2.0,4.0,25.0,0.0,,1631116.0,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,1.0,1610612764.0,Washington Wizards,WAS,Wizards,Washington,District of Columbia,1961.0
389.0,Maxi Kleber,33.0,DAL,PF,14.0,2.0,238.0,9.0,26.0,0.346,2.0,9.0,0.222,7.0,17.0,0.412,0.385,4.0,6.0,0.667,6.0,36.0,42.0,8.0,2.0,7.0,10.0,29.0,24.0,0.0,,1628467.0,Maxi Kleber,Maxi,Kleber,1.0,1610612742.0,Dallas Mavericks,DAL,Mavericks,Dallas,Texas,1980.0
390.0,Jae'Sean Tate,29.0,HOU,SF,10.0,0.0,59.0,9.0,16.0,0.563,0.0,2.0,0.0,9.0,14.0,0.643,0.563,6.0,9.0,0.667,4.0,18.0,22.0,6.0,5.0,0.0,6.0,10.0,24.0,0.0,,1630256.0,Jae'Sean Tate,Jae'Sean,Tate,1.0,1610612745.0,Houston Rockets,HOU,Rockets,Houston,Texas,1967.0
391.0,Kel'el Ware,20.0,MIA,C,10.0,0.0,69.0,10.0,25.0,0.4,2.0,7.0,0.286,8.0,18.0,0.444,0.44,2.0,2.0,1.0,2.0,14.0,16.0,1.0,3.0,5.0,4.0,6.0,24.0,0.0,,,,,,,1610612748.0,Miami Heat,MIA,Heat,Miami,Florida,1988.0
392.0,Bol Bol,25.0,PHO,PF,7.0,0.0,37.0,9.0,15.0,0.6,1.0,5.0,0.2,8.0,10.0,0.8,0.633,4.0,6.0,0.667,4.0,7.0,11.0,1.0,0.0,0.0,3.0,1.0,23.0,0.0,,1629626.0,Bol Bol,Bol,Bol,1.0,1610612756.0,Phoenix Suns,PHO,Suns,Phoenix,Arizona,1968.0
393.0,Enrique Freeman,24.0,IND,PF,15.0,1.0,111.0,8.0,18.0,0.444,1.0,5.0,0.2,7.0,13.0,0.538,0.472,5.0,9.0,0.556,3.0,9.0,12.0,6.0,2.0,2.0,4.0,15.0,22.0,0.0,,,,,,,1610612754.0,Indiana Pacers,IND,Pacers,Indiana,Indiana,1976.0
394.0,Khris Middleton,33.0,MIL,SF,3.0,0.0,63.0,5.0,20.0,0.25,2.0,7.0,0.286,3.0,13.0,0.231,0.3,10.0,10.0,1.0,0.0,9.0,9.0,19.0,5.0,1.0,3.0,7.0,22.0,0.0,,203114.0,Khris Middleton,Khris,Middleton,1.0,1610612749.0,Milwaukee Bucks,MIL,Bucks,Milwaukee,Wisconsin,1968.0
395.0,Mark Williams,23.0,CHO,C,3.0,0.0,30.0,9.0,15.0,0.6,0.0,0.0,,9.0,15.0,0.6,0.6,4.0,5.0,0.8,6.0,7.0,13.0,3.0,1.0,1.0,2.0,2.0,22.0,0.0,,1631109.0,Mark Williams,Mark,Williams,1.0,1610612766.0,Charlotte Hornets,CHO,Hornets,Charlotte,North Carolina,1988.0
396.0,Adem Bona,21.0,PHI,C,14.0,0.0,90.0,8.0,13.0,0.615,0.0,0.0,,8.0,13.0,0.615,0.615,5.0,6.0,0.833,8.0,16.0,24.0,0.0,0.0,6.0,6.0,15.0,21.0,0.0,,,,,,,1610612755.0,Philadelphia 76ers,PHI,76ers,Philadelphia,Pennsylvania,1949.0
397.0,Caleb Houstan,22.0,ORL,SF,17.0,0.0,93.0,7.0,24.0,0.292,5.0,20.0,0.25,2.0,4.0,0.5,0.396,2.0,2.0,1.0,2.0,7.0,9.0,1.0,0.0,2.0,1.0,6.0,21.0,0.0,,1631216.0,Caleb Houstan,Caleb,Houstan,1.0,1610612753.0,Orlando Magic,ORL,Magic,Orlando,Florida,1989.0
398.0,Ariel Hukporti,22.0,NYK,C,11.0,0.0,97.0,9.0,14.0,0.643,0.0,0.0,,9.0,14.0,0.643,0.643,3.0,6.0,0.5,3.0,17.0,20.0,6.0,0.0,8.0,9.0,14.0,21.0,0.0,,,,,,,1610612752.0,New York Knicks,NYK,Knicks,New York,New York,1946.0
399.0,Jordan Walsh,20.0,BOS,PF,16.0,1.0,141.0,8.0,26.0,0.308,5.0,20.0,0.25,3.0,6.0,0.5,0.404,0.0,1.0,0.0,5.0,12.0,17.0,3.0,4.0,6.0,4.0,11.0,21.0,0.0,,,,,,,1610612738.0,Boston Celtics,BOS,Celtics,Boston,Massachusetts,1946.0
400.0,Kobe Brown,25.0,LAC,PF,7.0,0.0,47.0,9.0,20.0,0.45,1.0,6.0,0.167,8.0,14.0,0.571,0.475,1.0,2.0,0.5,5.0,11.0,16.0,4.0,1.0,0.0,0.0,5.0,20.0,0.0,,,,,,,1610612746.0,Los Angeles Clippers,LAC,Clippers,Los Angeles,California,1970.0
401.0,Jae Crowder,34.0,SAC,SF,5.0,2.0,84.0,6.0,17.0,0.353,3.0,12.0,0.25,3.0,5.0,0.6,0.441,5.0,6.0,0.833,5.0,10.0,15.0,4.0,3.0,0.0,3.0,9.0,20.0,0.0,,203109.0,Jae Crowder,Jae,Crowder,1.0,1610612758.0,Sacramento Kings,SAC,Kings,Sacramento,California,1948.0
402.0,Colby Jones,22.0,SAC,SG,15.0,0.0,78.0,8.0,19.0,0.421,4.0,7.0,0.571,4.0,12.0,0.333,0.526,0.0,0.0,,4.0,10.0,14.0,4.0,4.0,4.0,6.0,7.0,20.0,0.0,,,,,,,1610612758.0,Sacramento Kings,SAC,Kings,Sacramento,California,1948.0
403.0,Micah Potter,26.0,UTA,C,5.0,1.0,101.0,7.0,19.0,0.368,6.0,16.0,0.375,1.0,3.0,0.333,0.526,0.0,0.0,,10.0,23.0,33.0,5.0,1.0,3.0,5.0,6.0,20.0,0.0,,1630695.0,Micah Potter,Micah,Potter,0.0,1610612762.0,Utah Jazz,UTA,Jazz,Utah,Utah,1974.0
404.0,Tyler Smith,20.0,MIL,PF,10.0,0.0,34.0,8.0,13.0,0.615,3.0,8.0,0.375,5.0,5.0,1.0,0.731,1.0,2.0,0.5,1.0,7.0,8.0,1.0,0.0,3.0,3.0,4.0,20.0,0.0,,,,,,,1610612749.0,Milwaukee Bucks,MIL,Bucks,Milwaukee,Wisconsin,1968.0
405.0,Pacome Dadiet,19.0,NYK,SG,11.0,0.0,77.0,6.0,18.0,0.333,5.0,12.0,0.417,1.0,6.0,0.167,0.472,2.0,2.0,1.0,0.0,13.0,13.0,5.0,1.0,2.0,1.0,5.0,19.0,0.0,,,,,,,1610612752.0,New York Knicks,NYK,Knicks,New York,New York,1946.0
406.0,Zeke Nnaji,24.0,DEN,PF,15.0,0.0,74.0,9.0,22.0,0.409,0.0,8.0,0.0,9.0,14.0,0.643,0.409,1.0,5.0,0.2,2.0,5.0,7.0,3.0,1.0,2.0,1.0,6.0,19.0,0.0,,1630192.0,Zeke Nnaji,Zeke,Nnaji,1.0,1610612743.0,Denver Nuggets,DEN,Nuggets,Denver,Colorado,1976.0
407.0,Kelly Olynyk,33.0,TOR,C,2.0,0.0,29.0,6.0,11.0,0.545,3.0,4.0,0.75,3.0,7.0,0.429,0.682,4.0,4.0,1.0,4.0,4.0,8.0,2.0,3.0,1.0,3.0,2.0,19.0,0.0,,203482.0,Kelly Olynyk,Kelly,Olynyk,1.0,1610612761.0,Toronto Raptors,TOR,Raptors,Toronto,Ontario,1995.0
408.0,JT Thor,22.0,CLE,PF,3.0,0.0,16.0,7.0,7.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,1.214,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,19.0,0.0,,1630550.0,JT Thor,JT,Thor,1.0,1610612739.0,Cleveland Cavaliers,CLE,Cavaliers,Cleveland,Ohio,1970.0
409.0,MarJon Beauchamp,24.0,MIL,SF,11.0,0.0,35.0,6.0,16.0,0.375,2.0,8.0,0.25,4.0,8.0,0.5,0.438,4.0,4.0,1.0,2.0,7.0,9.0,1.0,1.0,0.0,7.0,3.0,18.0,0.0,,1630699.0,MarJon Beauchamp,MarJon,Beauchamp,1.0,1610612749.0,Milwaukee Bucks,MIL,Bucks,Milwaukee,Wisconsin,1968.0
410.0,Jevon Carter,29.0,CHI,PG,11.0,0.0,53.0,7.0,23.0,0.304,4.0,16.0,0.25,3.0,7.0,0.429,0.391,0.0,0.0,,1.0,7.0,8.0,6.0,3.0,0.0,4.0,1.0,18.0,0.0,,1628975.0,Jevon Carter,Jevon,Carter,1.0,1610612741.0,Chicago Bulls,CHI,Bulls,Chicago,Illinois,1966.0
411.0,Dariq Whitehead,20.0,BRK,SF,3.0,0.0,26.0,6.0,11.0,0.545,6.0,10.0,0.6,0.0,1.0,0.0,0.818,0.0,0.0,,0.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,18.0,0.0,,,,,,,1610612751.0,Brooklyn Nets,BRK,Nets,Brooklyn,New York,1976.0
412.0,Xavier Tillman Sr.,26.0,BOS,C,15.0,1.0,141.0,7.0,27.0,0.259,3.0,15.0,0.2,4.0,12.0,0.333,0.315,1.0,2.0,0.5,7.0,25.0,32.0,6.0,4.0,3.0,5.0,12.0,18.0,0.0,,,,,,,1610612738.0,Boston Celtics,BOS,Celtics,Boston,Massachusetts,1946.0
413.0,Isaiah Wong,24.0,CHO,SG,2.0,0.0,29.0,5.0,11.0,0.455,1.0,2.0,0.5,4.0,9.0,0.444,0.5,7.0,8.0,0.875,3.0,2.0,5.0,4.0,2.0,0.0,3.0,5.0,18.0,0.0,,,,,,,1610612766.0,Charlotte Hornets,CHO,Hornets,Charlotte,North Carolina,1988.0
414.0,Jeff Green,38.0,HOU,PF,7.0,0.0,40.0,7.0,13.0,0.538,3.0,8.0,0.375,4.0,5.0,0.8,0.654,0.0,0.0,,0.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,17.0,0.0,,201145.0,Jeff Green,Jeff,Green,1.0,1610612745.0,Houston Rockets,HOU,Rockets,Houston,Texas,1967.0
415.0,Jeff Dowtin,27.0,PHI,PG,8.0,0.0,80.0,6.0,19.0,0.316,1.0,8.0,0.125,5.0,11.0,0.455,0.342,3.0,4.0,0.75,2.0,6.0,8.0,9.0,3.0,0.0,1.0,5.0,16.0,0.0,,1630288.0,Jeff Dowtin,Jeff,Dowtin,1.0,1610612755.0,Philadelphia 76ers,PHI,76ers,Philadelphia,Pennsylvania,1949.0
416.0,Cam Spencer,24.0,MEM,SG,3.0,0.0,46.0,5.0,10.0,0.5,2.0,5.0,0.4,3.0,5.0,0.6,0.6,4.0,4.0,1.0,1.0,5.0,6.0,7.0,1.0,1.0,2.0,5.0,16.0,0.0,,,,,,,1610612763.0,Memphis Grizzlies,MEM,Grizzlies,Memphis,Tennessee,1995.0
417.0,Vince Williams Jr.,24.0,MEM,SG,3.0,0.0,45.0,7.0,19.0,0.368,1.0,8.0,0.125,6.0,11.0,0.545,0.395,1.0,4.0,0.25,4.0,7.0,11.0,9.0,0.0,2.0,7.0,9.0,16.0,0.0,,1631246.0,Vince Williams Jr.,Vince,Williams Jr.,1.0,1610612763.0,Memphis Grizzlies,MEM,Grizzlies,Memphis,Tennessee,1995.0
418.0,Precious Achiuwa,25.0,NYK,PF,3.0,0.0,56.0,6.0,14.0,0.429,0.0,1.0,0.0,6.0,13.0,0.462,0.429,3.0,8.0,0.375,5.0,15.0,20.0,5.0,1.0,3.0,3.0,4.0,15.0,0.0,,1630173.0,Precious Achiuwa,Precious,Achiuwa,1.0,1610612752.0,New York Knicks,NYK,Knicks,New York,New York,1946.0
419.0,Adam Flagler,25.0,OKC,SG,11.0,0.0,40.0,5.0,20.0,0.25,5.0,19.0,0.263,0.0,1.0,0.0,0.375,0.0,0.0,,2.0,4.0,6.0,0.0,2.0,0.0,0.0,4.0,15.0,0.0,,,,,,,1610612760.0,Oklahoma City Thunder,OKC,Thunder,Oklahoma City,Oklahoma,1967.0
420.0,Cory Joseph,33.0,ORL,PG,13.0,0.0,46.0,5.0,15.0,0.333,5.0,12.0,0.417,0.0,3.0,0.0,0.5,0.0,0.0,,3.0,6.0,9.0,9.0,2.0,2.0,2.0,3.0,15.0,0.0,,202709.0,Cory Joseph,Cory,Joseph,1.0,1610612753.0,Orlando Magic,ORL,Magic,Orlando,Florida,1989.0
421.0,Damion Lee,32.0,PHO,SG,4.0,0.0,37.0,4.0,14.0,0.286,1.0,9.0,0.111,3.0,5.0,0.6,0.321,6.0,6.0,1.0,0.0,5.0,5.0,5.0,2.0,0.0,3.0,1.0,15.0,0.0,,1627814.0,Damion Lee,Damion,Lee,1.0,1610612756.0,Phoenix Suns,PHO,Suns,Phoenix,Arizona,1968.0
422.0,E.J. Liddell,24.0,CHI,PF,6.0,0.0,31.0,5.0,8.0,0.625,3.0,6.0,0.5,2.0,2.0,1.0,0.813,2.0,2.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,2.0,8.0,15.0,0.0,,,,,,,1610612741.0,Chicago Bulls,CHI,Bulls,Chicago,Illinois,1966.0
423.0,Drew Peterson,25.0,BOS,PF,6.0,0.0,62.0,4.0,12.0,0.333,4.0,11.0,0.364,0.0,1.0,0.0,0.5,3.0,4.0,0.75,3.0,10.0,13.0,2.0,2.0,2.0,2.0,5.0,15.0,0.0,,,,,,,1610612738.0,Boston Celtics,BOS,Celtics,Boston,Massachusetts,1946.0
424.0,Day'Ron Sharpe,23.0,BRK,C,3.0,0.0,44.0,4.0,11.0,0.364,1.0,2.0,0.5,3.0,9.0,0.333,0.409,6.0,6.0,1.0,4.0,5.0,9.0,3.0,4.0,1.0,1.0,4.0,15.0,0.0,,1630549.0,Day'Ron Sharpe,Day'Ron,Sharpe,1.0,1610612751.0,Brooklyn Nets,BRK,Nets,Brooklyn,New York,1976.0
425.0,Taylor Hendricks,21.0,UTA,PF,3.0,3.0,75.0,4.0,18.0,0.222,3.0,12.0,0.25,1.0,6.0,0.167,0.306,3.0,4.0,0.75,5.0,10.0,15.0,2.0,5.0,4.0,2.0,8.0,14.0,0.0,,,,,,,1610612762.0,Utah Jazz,UTA,Jazz,Utah,Utah,1974.0
426.0,Yuki Kawamura,23.0,MEM,PG,13.0,0.0,40.0,4.0,15.0,0.267,2.0,11.0,0.182,2.0,4.0,0.5,0.333,4.0,6.0,0.667,0.0,2.0,2.0,7.0,1.0,0.0,4.0,4.0,14.0,0.0,,,,,,,1610612763.0,Memphis Grizzlies,MEM,Grizzlies,Memphis,Tennessee,1995.0
427.0,Orlando Robinson,24.0,SAC,C,5.0,0.0,42.0,5.0,11.0,0.455,1.0,4.0,0.25,4.0,7.0,0.571,0.5,3.0,6.0,0.5,2.0,9.0,11.0,7.0,2.0,1.0,3.0,6.0,14.0,0.0,,1631115.0,Orlando Robinson,Orlando,Robinson,1.0,1610612758.0,Sacramento Kings,SAC,Kings,Sacramento,California,1948.0
428.0,Richaun Holmes,31.0,WAS,PF,3.0,0.0,20.0,5.0,10.0,0.5,0.0,1.0,0.0,5.0,9.0,0.556,0.5,2.0,2.0,1.0,2.0,3.0,5.0,0.0,0.0,2.0,2.0,1.0,12.0,0.0,,1626158.0,Richaun Holmes,Richaun,Holmes,1.0,1610612764.0,Washington Wizards,WAS,Wizards,Washington,District of Columbia,1961.0
429.0,Pat Spencer,28.0,GSW,PG,7.0,0.0,41.0,5.0,14.0,0.357,0.0,2.0,0.0,5.0,12.0,0.417,0.357,2.0,2.0,1.0,4.0,3.0,7.0,10.0,3.0,0.0,4.0,4.0,12.0,0.0,,1630311.0,Pat Spencer,Pat,Spencer,1.0,1610612744.0,Golden State Warriors,GSW,Warriors,Golden State,California,1946.0
430.0,Armel Traoré,22.0,LAL,SF,8.0,0.0,61.0,5.0,18.0,0.278,0.0,7.0,0.0,5.0,11.0,0.455,0.278,2.0,7.0,0.286,1.0,13.0,14.0,1.0,4.0,2.0,2.0,6.0,12.0,0.0,,,,,,,1610612747.0,Los Angeles Lakers,LAL,Lakers,Los Angeles,California,1948.0
431.0,Matt Ryan,27.0,NYK,SF,8.0,0.0,41.0,4.0,16.0,0.25,3.0,12.0,0.25,1.0,4.0,0.25,0.344,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,,1630346.0,Matt Ryan,Matt,Ryan,1.0,1610612752.0,New York Knicks,NYK,Knicks,New York,New York,1946.0
432.0,Colin Castleton,24.0,MEM,C,7.0,0.0,21.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,0.25,8.0,8.0,1.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,,,,,,,1610612763.0,Memphis Grizzlies,MEM,Grizzlies,Memphis,Tennessee,1995.0
433.0,Trey Alexander,21.0,DEN,SG,9.0,0.0,44.0,3.0,12.0,0.25,1.0,6.0,0.167,2.0,6.0,0.333,0.292,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,9.0,0.0,,,,,,,1610612743.0,Denver Nuggets,DEN,Nuggets,Denver,Colorado,1976.0
434.0,Vlatko Čančar,27.0,DEN,PF,4.0,0.0,34.0,4.0,7.0,0.571,1.0,2.0,0.5,3.0,5.0,0.6,0.643,0.0,0.0,,3.0,5.0,8.0,0.0,0.0,1.0,2.0,4.0,9.0,0.0,,1628427.0,Vlatko Cancar,Vlatko,Cancar,1.0,1610612743.0,Denver Nuggets,DEN,Nuggets,Denver,Colorado,1976.0
435.0,Trentyn Flowers,19.0,LAC,SF,1.0,0.0,14.0,4.0,9.0,0.444,0.0,2.0,0.0,4.0,7.0,0.571,0.444,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,,,,,,,1610612746.0,Los Angeles Clippers,LAC,Clippers,Los Angeles,California,1970.0
436.0,Lester Quiñones,24.0,PHI,SG,4.0,0.0,17.0,4.0,8.0,0.5,0.0,3.0,0.0,4.0,5.0,0.8,0.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,9.0,0.0,,1631311.0,Lester Quinones,Lester,Quinones,1.0,1610612755.0,Philadelphia 76ers,PHI,76ers,Philadelphia,Pennsylvania,1949.0
437.0,Terrence Shannon Jr.,24.0,MIN,SG,7.0,0.0,30.0,4.0,9.0,0.444,1.0,3.0,0.333,3.0,6.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,4.0,2.0,1.0,3.0,0.0,9.0,0.0,,,,,,,1610612750.0,Minnesota Timberwolves,MIN,Timberwolves,Minnesota,Minnesota,1989.0
438.0,Jazian Gortman,21.0,DAL,PG,6.0,0.0,14.0,3.0,5.0,0.6,2.0,3.0,0.667,1.0,2.0,0.5,0.8,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,,,,,,,1610612742.0,Dallas Mavericks,DAL,Mavericks,Dallas,Texas,1980.0
439.0,Jack McVeigh,28.0,HOU,PF,6.0,0.0,21.0,3.0,11.0,0.273,2.0,8.0,0.25,1.0,3.0,0.333,0.364,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,,,,,,,1610612745.0,Houston Rockets,HOU,Rockets,Houston,Texas,1967.0
440.0,Luke Travers,23.0,CLE,SG,6.0,0.0,42.0,3.0,7.0,0.429,0.0,3.0,0.0,3.0,4.0,0.75,0.429,2.0,2.0,1.0,1.0,5.0,6.0,5.0,1.0,1.0,2.0,3.0,8.0,0.0,,,,,,,1610612739.0,Cleveland Cavaliers,CLE,Cavaliers,Cleveland,Ohio,1970.0
441.0,TyTy Washington Jr.,23.0,PHO,PG,3.0,0.0,27.0,3.0,6.0,0.5,2.0,3.0,0.667,1.0,3.0,0.333,0.667,0.0,0.0,,0.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,8.0,0.0,,1631102.0,TyTy Washington Jr.,TyTy,Washington Jr.,1.0,1610612756.0,Phoenix Suns,PHO,Suns,Phoenix,Arizona,1968.0
442.0,PJ Dozier,28.0,MIN,SG,7.0,0.0,30.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,1.0,1.0,6.0,0.167,1.0,4.0,5.0,5.0,1.0,0.0,1.0,3.0,7.0,0.0,,,,,,,1610612750.0,Minnesota Timberwolves,MIN,Timberwolves,Minnesota,Minnesota,1989.0
443.0,AJ Johnson,20.0,MIL,SG,5.0,0.0,11.0,3.0,6.0,0.5,1.0,1.0,1.0,2.0,5.0,0.4,0.583,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,,,,,,,1610612749.0,Milwaukee Bucks,MIL,Bucks,Milwaukee,Wisconsin,1968.0
444.0,Jeenathan Williams,25.0,HOU,SG,3.0,0.0,10.0,3.0,4.0,0.75,1.0,2.0,0.5,2.0,2.0,1.0,0.875,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,,1631466.0,Jeenathan Williams,Jeenathan,Williams,1.0,1610612745.0,Houston Rockets,HOU,Rockets,Houston,Texas,1967.0
445.0,Taze Moore,26.0,POR,SG,2.0,0.0,20.0,2.0,10.0,0.2,1.0,4.0,0.25,1.0,6.0,0.167,0.25,1.0,2.0,0.5,4.0,4.0,8.0,1.0,2.0,0.0,2.0,0.0,6.0,0.0,,,,,,,1610612757.0,Portland Trail Blazers,POR,Trail Blazers,Portland,Oregon,1970.0
446.0,Adama Sanogo,22.0,CHI,C,3.0,0.0,14.0,3.0,5.0,0.6,0.0,0.0,,3.0,5.0,0.6,0.6,0.0,0.0,,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,,,,,,,1610612741.0,Chicago Bulls,CHI,Bulls,Chicago,Illinois,1966.0
447.0,Gui Santos,22.0,GSW,PF,6.0,0.0,22.0,2.0,5.0,0.4,1.0,3.0,0.333,1.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,5.0,6.0,2.0,0.0,0.0,2.0,3.0,6.0,0.0,,,,,,,1610612744.0,Golden State Warriors,GSW,Warriors,Golden State,California,1946.0
448.0,Jaden Springer,22.0,BOS,SG,7.0,0.0,24.0,2.0,7.0,0.286,0.0,2.0,0.0,2.0,5.0,0.4,0.286,2.0,4.0,0.5,3.0,3.0,6.0,3.0,3.0,0.0,1.0,3.0,6.0,0.0,,1630531.0,Jaden Springer,Jaden,Springer,1.0,1610612738.0,Boston Celtics,BOS,Celtics,Boston,Massachusetts,1946.0
449.0,Brandon Williams,25.0,DAL,PG,5.0,0.0,21.0,2.0,9.0,0.222,0.0,2.0,0.0,2.0,7.0,0.286,0.222,2.0,3.0,0.667,1.0,3.0,4.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,,1585.0,Brandon Williams,Brandon,Williams,0.0,1610612742.0,Dallas Mavericks,DAL,Mavericks,Dallas,Texas,1980.0
449.0,Brandon Williams,25.0,DAL,PG,5.0,0.0,21.0,2.0,9.0,0.222,0.0,2.0,0.0,2.0,7.0,0.286,0.222,2.0,3.0,0.667,1.0,3.0,4.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,,1630314.0,Brandon Williams,Brandon,Williams,0.0,1610612742.0,Dallas Mavericks,DAL,Mavericks,Dallas,Texas,1980.0
450.0,James Wiseman,23.0,IND,C,1.0,0.0,5.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,1630164.0,James Wiseman,James,Wiseman,1.0,1610612754.0,Indiana Pacers,IND,Pacers,Indiana,Indiana,1976.0
451.0,Cam Christie,19.0,LAC,SG,1.0,0.0,18.0,2.0,7.0,0.286,1.0,4.0,0.25,1.0,3.0,0.333,0.357,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,,,,,,,1610612746.0,Los Angeles Clippers,LAC,Clippers,Los Angeles,California,1970.0
452.0,Sidy Cissoko,20.0,SAS,SF,10.0,0.0,30.0,2.0,7.0,0.286,1.0,2.0,0.5,1.0,5.0,0.2,0.357,0.0,4.0,0.0,2.0,6.0,8.0,5.0,0.0,0.0,1.0,4.0,5.0,0.0,,,,,,,1610612759.0,San Antonio Spurs,SAS,Spurs,San Antonio,Texas,1976.0
453.0,Markieff Morris,35.0,DAL,PF,3.0,0.0,18.0,2.0,9.0,0.222,1.0,3.0,0.333,1.0,6.0,0.167,0.278,0.0,0.0,,0.0,5.0,5.0,2.0,0.0,1.0,2.0,0.0,5.0,0.0,,202693.0,Markieff Morris,Markieff,Morris,1.0,1610612742.0,Dallas Mavericks,DAL,Mavericks,Dallas,Texas,1980.0
454.0,Jalen Pickett,25.0,DEN,SG,4.0,0.0,37.0,2.0,4.0,0.5,1.0,3.0,0.333,1.0,1.0,1.0,0.625,0.0,0.0,,1.0,4.0,5.0,7.0,1.0,0.0,2.0,6.0,5.0,0.0,,,,,,,1610612743.0,Denver Nuggets,DEN,Nuggets,Denver,Colorado,1976.0
455.0,Liam Robbins,25.0,MIL,C,5.0,0.0,20.0,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.667,1.0,4.0,0.25,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,,,,,,,1610612749.0,Milwaukee Bucks,MIL,Bucks,Milwaukee,Wisconsin,1968.0
456.0,Garrett Temple,38.0,TOR,SG,8.0,0.0,31.0,2.0,6.0,0.333,1.0,2.0,0.5,1.0,4.0,0.25,0.417,0.0,0.0,,1.0,3.0,4.0,5.0,4.0,1.0,1.0,6.0,5.0,0.0,,202066.0,Garrett Temple,Garrett,Temple,1.0,1610612761.0,Toronto Raptors,TOR,Raptors,Toronto,Ontario,1995.0
457.0,Alondes Williams,25.0,DET,SG,1.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,1631214.0,Alondes Williams,Alondes,Williams,1.0,1610612765.0,Detroit Pistons,DET,Pistons,Detroit,Michigan,1948.0
458.0,Branden Carlson,25.0,OKC,C,5.0,0.0,18.0,1.0,7.0,0.143,0.0,5.0,0.0,1.0,2.0,0.5,0.143,2.0,2.0,1.0,3.0,5.0,8.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,,,,,,,1610612760.0,Oklahoma City Thunder,OKC,Thunder,Oklahoma City,Oklahoma,1967.0
